START,Time,,Upstream Pressure,,Downstream Pressure
DATA,28.19,PT_EU,2.933,PT_ED,2.933
DATA,28.24,PT_EU,0.489,PT_ED,5.376
DATA,28.29,PT_EU,1.711,PT_ED,2.933
DATA,28.34,PT_EU,1.711,PT_ED,5.376
DATA,28.39,PT_EU,1.711,PT_ED,5.376
DATA,28.44,PT_EU,-1.955,PT_ED,5.376
DATA,28.49,PT_EU,1.711,PT_ED,5.376
DATA,28.54,PT_EU,-8.065,PT_ED,5.376
DATA,28.59,PT_EU,1.711,PT_ED,5.376
DATA,28.64,PT_EU,-3.177,PT_ED,2.933
DATA,28.69,PT_EU,-6.843,PT_ED,4.154
DATA,28.74,PT_EU,-3.177,PT_ED,4.154
DATA,28.79,PT_EU,-1.955,PT_ED,5.376
DATA,28.84,PT_EU,1.711,PT_ED,-3.177
DATA,28.89,PT_EU,-11.73,PT_ED,-3.177
DATA,28.94,PT_EU,-0.733,PT_ED,5.376
DATA,28.99,PT_EU,-1.955,PT_ED,-3.177
DATA,29.04,PT_EU,1.711,PT_ED,4.154
DATA,29.09,PT_EU,1.711,PT_ED,4.154
DATA,29.14,PT_EU,1.711,PT_ED,5.376
DATA,29.19,PT_EU,2.933,PT_ED,5.376
DATA,29.24,PT_EU,1.711,PT_ED,5.376
DATA,29.29,PT_EU,-0.733,PT_ED,4.154
DATA,29.34,PT_EU,1.711,PT_ED,4.154
DATA,29.39,PT_EU,0.489,PT_ED,5.376
DATA,29.44,PT_EU,-3.177,PT_ED,4.154
DATA,29.49,PT_EU,0.489,PT_ED,4.154
DATA,29.54,PT_EU,1.711,PT_ED,4.154
DATA,29.59,PT_EU,0.489,PT_ED,5.376
DATA,29.64,PT_EU,-26.393,PT_ED,-1.955
DATA,29.69,PT_EU,2.933,PT_ED,4.154
DATA,29.74,PT_EU,2.933,PT_ED,4.154
DATA,29.79,PT_EU,-0.733,PT_ED,-6.843
DATA,29.84,PT_EU,0.489,PT_ED,7.82
DATA,29.89,PT_EU,1.711,PT_ED,5.376
DATA,29.94,PT_EU,0.489,PT_ED,5.376
DATA,29.99,PT_EU,1.711,PT_ED,5.376
DATA,30.04,PT_EU,-4.399,PT_ED,5.376
DATA,30.09,PT_EU,1.711,PT_ED,6.598
DATA,30.14,PT_EU,-11.73,PT_ED,5.376
DATA,30.19,PT_EU,1.711,PT_ED,4.154
DATA,30.24,PT_EU,2.933,PT_ED,5.376
DATA,30.29,PT_EU,-9.286,PT_ED,4.154
DATA,30.34,PT_EU,2.933,PT_ED,5.376
DATA,30.39,PT_EU,-3.177,PT_ED,5.376
DATA,30.44,PT_EU,-5.621,PT_ED,-1.955
DATA,30.49,PT_EU,-4.399,PT_ED,4.154
DATA,30.54,PT_EU,0.489,PT_ED,5.376
DATA,30.59,PT_EU,0.489,PT_ED,7.82
DATA,30.64,PT_EU,-6.843,PT_ED,4.154
DATA,30.69,PT_EU,1.711,PT_ED,5.376
DATA,30.74,PT_EU,-8.065,PT_ED,5.376
DATA,30.79,PT_EU,1.711,PT_ED,5.376
DATA,30.84,PT_EU,0.489,PT_ED,5.376
DATA,30.89,PT_EU,-4.399,PT_ED,5.376
DATA,30.94,PT_EU,1.711,PT_ED,4.154
DATA,30.99,PT_EU,1.711,PT_ED,4.154
DATA,31.04,PT_EU,-1.955,PT_ED,5.376
DATA,31.09,PT_EU,-3.177,PT_ED,4.154
DATA,31.14,PT_EU,2.933,PT_ED,2.933
DATA,31.19,PT_EU,-3.177,PT_ED,-6.843
DATA,31.24,PT_EU,1.711,PT_ED,-1.955
DATA,31.29,PT_EU,1.711,PT_ED,5.376
DATA,31.34,PT_EU,-3.177,PT_ED,6.598
DATA,31.39,PT_EU,-0.733,PT_ED,5.376
DATA,31.44,PT_EU,-4.399,PT_ED,6.598
DATA,31.49,PT_EU,1.711,PT_ED,5.376
DATA,31.54,PT_EU,0.489,PT_ED,6.598
DATA,31.59,PT_EU,0.489,PT_ED,5.376
DATA,31.64,PT_EU,1.711,PT_ED,-6.843
DATA,31.69,PT_EU,-8.065,PT_ED,5.376
DATA,31.74,PT_EU,1.711,PT_ED,5.376
DATA,31.79,PT_EU,-6.843,PT_ED,4.154
DATA,31.84,PT_EU,2.933,PT_ED,5.376
DATA,31.89,PT_EU,0.489,PT_ED,1.711
DATA,31.94,PT_EU,-0.733,PT_ED,4.154
DATA,31.99,PT_EU,-1.955,PT_ED,-1.955
DATA,32.04,PT_EU,-10.508,PT_ED,-8.065
DATA,32.09,PT_EU,1.711,PT_ED,6.598
DATA,32.14,PT_EU,0.489,PT_ED,2.933
DATA,32.19,PT_EU,1.711,PT_ED,6.598
DATA,32.24,PT_EU,2.933,PT_ED,5.376
DATA,32.29,PT_EU,-9.286,PT_ED,5.376
DATA,32.34,PT_EU,2.933,PT_ED,4.154
DATA,32.39,PT_EU,-4.399,PT_ED,5.376
DATA,32.44,PT_EU,-32.502,PT_ED,0.489
DATA,32.49,PT_EU,1.711,PT_ED,5.376
DATA,32.54,PT_EU,0.489,PT_ED,6.598
DATA,32.59,PT_EU,-4.399,PT_ED,4.154
DATA,32.64,PT_EU,-1.955,PT_ED,5.376
DATA,32.69,PT_EU,-10.508,PT_ED,5.376
DATA,32.74,PT_EU,1.711,PT_ED,5.376
DATA,32.79,PT_EU,1.711,PT_ED,6.598
DATA,32.84,PT_EU,2.933,PT_ED,5.376
DATA,32.89,PT_EU,0.489,PT_ED,5.376
DATA,32.94,PT_EU,1.711,PT_ED,6.598
DATA,32.99,PT_EU,-36.168,PT_ED,7.82
DATA,33.04,PT_EU,2.933,PT_ED,6.598
DATA,33.09,PT_EU,2.933,PT_ED,6.598
DATA,33.14,PT_EU,-3.177,PT_ED,5.376
DATA,33.19,PT_EU,1.711,PT_ED,4.154
DATA,33.24,PT_EU,2.933,PT_ED,5.376
DATA,33.29,PT_EU,1.711,PT_ED,6.598
DATA,33.34,PT_EU,-5.621,PT_ED,2.933
DATA,33.39,PT_EU,1.711,PT_ED,1.711
DATA,33.44,PT_EU,1.711,PT_ED,6.598
DATA,33.49,PT_EU,0.489,PT_ED,6.598
DATA,33.54,PT_EU,1.711,PT_ED,5.376
DATA,33.59,PT_EU,1.711,PT_ED,4.154
DATA,33.64,PT_EU,0.489,PT_ED,1.711
DATA,33.69,PT_EU,-10.508,PT_ED,5.376
DATA,33.74,PT_EU,-1.955,PT_ED,-0.733
DATA,33.79,PT_EU,-4.399,PT_ED,-31.281
DATA,33.84,PT_EU,-0.733,PT_ED,5.376
DATA,33.89,PT_EU,-4.399,PT_ED,4.154
DATA,33.94,PT_EU,0.489,PT_ED,4.154
DATA,33.99,PT_EU,0.489,PT_ED,4.154
DATA,34.04,PT_EU,-10.508,PT_ED,-8.065
DATA,34.09,PT_EU,-4.399,PT_ED,5.376
DATA,34.14,PT_EU,-8.065,PT_ED,5.376
DATA,34.19,PT_EU,1.711,PT_ED,6.598
DATA,34.24,PT_EU,1.711,PT_ED,6.598
DATA,34.29,PT_EU,-3.177,PT_ED,5.376
DATA,34.34,PT_EU,1.711,PT_ED,5.376
DATA,34.39,PT_EU,1.711,PT_ED,5.376
DATA,34.44,PT_EU,-3.177,PT_ED,4.154
DATA,34.49,PT_EU,1.711,PT_ED,5.376
DATA,34.54,PT_EU,-8.065,PT_ED,6.598
DATA,34.59,PT_EU,-8.065,PT_ED,-1.955
DATA,34.64,PT_EU,-1.955,PT_ED,4.154
DATA,34.69,PT_EU,-4.399,PT_ED,7.82
DATA,34.74,PT_EU,-0.733,PT_ED,6.598
DATA,34.79,PT_EU,-10.508,PT_ED,4.154
DATA,34.84,PT_EU,1.711,PT_ED,4.154
DATA,34.89,PT_EU,1.711,PT_ED,6.598
DATA,34.94,PT_EU,-0.733,PT_ED,5.376
DATA,34.99,PT_EU,-1.955,PT_ED,5.376
DATA,35.04,PT_EU,0.489,PT_ED,4.154
DATA,35.09,PT_EU,2.933,PT_ED,4.154
DATA,35.14,PT_EU,1.711,PT_ED,5.376
DATA,35.19,PT_EU,1.711,PT_ED,4.154
DATA,35.24,PT_EU,2.933,PT_ED,4.154
DATA,35.29,PT_EU,1.711,PT_ED,5.376
DATA,35.34,PT_EU,-10.508,PT_ED,6.598
DATA,35.39,PT_EU,-4.399,PT_ED,-28.837
DATA,35.44,PT_EU,-6.843,PT_ED,5.376
DATA,35.49,PT_EU,1.711,PT_ED,5.376
DATA,35.54,PT_EU,-1.955,PT_ED,-1.955
DATA,35.59,PT_EU,0.489,PT_ED,0.489
DATA,35.64,PT_EU,-1.955,PT_ED,-4.399
DATA,35.69,PT_EU,1.711,PT_ED,6.598
DATA,35.74,PT_EU,2.933,PT_ED,5.376
DATA,35.79,PT_EU,0.489,PT_ED,5.376
DATA,35.84,PT_EU,2.933,PT_ED,4.154
DATA,35.89,PT_EU,0.489,PT_ED,5.376
DATA,35.94,PT_EU,0.489,PT_ED,4.154
DATA,35.99,PT_EU,1.711,PT_ED,4.154
DATA,36.04,PT_EU,-3.177,PT_ED,4.154
DATA,36.09,PT_EU,1.711,PT_ED,4.154
fSTART,,,,,
DATA,0,PT_EU,-3.177,PT_ED,5.376
DATA,0.05,PT_EU,0.489,PT_ED,4.154
DATA,0.1,PT_EU,2.933,PT_ED,1.711
DATA,0.15,PT_EU,-11.73,PT_ED,5.376
DATA,0.2,PT_EU,1.711,PT_ED,-25.171
DATA,0.25,PT_EU,1.711,PT_ED,4.154
DATA,0.3,PT_EU,1.711,PT_ED,5.376
DATA,0.35,PT_EU,-4.399,PT_ED,6.598
DATA,0.4,PT_EU,1.711,PT_ED,6.598
DATA,0.45,PT_EU,2.933,PT_ED,5.376
DATA,0.5,PT_EU,-4.399,PT_ED,-10.508
DATA,0.55,PT_EU,2.933,PT_ED,7.82
DATA,0.6,PT_EU,0.489,PT_ED,-5.621
DATA,0.65,PT_EU,0.489,PT_ED,5.376
DATA,0.7,PT_EU,-8.065,PT_ED,-0.733
DATA,0.75,PT_EU,2.933,PT_ED,6.598
DATA,0.8,PT_EU,0.489,PT_ED,4.154
DATA,0.85,PT_EU,2.933,PT_ED,-30.059
DATA,0.9,PT_EU,-1.955,PT_ED,6.598
DATA,0.95,PT_EU,1.711,PT_ED,6.598
DATA,1,PT_EU,2.933,PT_ED,1.711
DATA,1.05,PT_EU,-11.73,PT_ED,5.376
DATA,1.1,PT_EU,-0.733,PT_ED,5.376
DATA,1.15,PT_EU,1.711,PT_ED,5.376
DATA,1.2,PT_EU,2.933,PT_ED,5.376
DATA,1.25,PT_EU,-0.733,PT_ED,5.376
DATA,1.3,PT_EU,-8.065,PT_ED,2.933
DATA,1.35,PT_EU,2.933,PT_ED,6.598
DATA,1.4,PT_EU,-16.618,PT_ED,-6.843
DATA,1.45,PT_EU,1.711,PT_ED,-0.733
DATA,1.5,PT_EU,1.711,PT_ED,5.376
DATA,1.55,PT_EU,2.933,PT_ED,6.598
DATA,1.6,PT_EU,1.711,PT_ED,5.376
DATA,1.65,PT_EU,2.933,PT_ED,6.598
DATA,1.7,PT_EU,1.711,PT_ED,-0.733
DATA,1.75,PT_EU,0.489,PT_ED,-4.399
DATA,1.8,PT_EU,1.711,PT_ED,-5.621
DATA,1.85,PT_EU,2.933,PT_ED,5.376
DATA,1.9,PT_EU,1.711,PT_ED,6.598
DATA,1.95,PT_EU,-0.733,PT_ED,5.376
DATA,2,PT_EU,2.933,PT_ED,-8.065
DATA,2.05,PT_EU,2.933,PT_ED,2.933
DATA,2.1,PT_EU,-9.286,PT_ED,-6.843
DATA,2.15,PT_EU,2.933,PT_ED,5.376
DATA,2.2,PT_EU,-21.505,PT_ED,-0.733
DATA,2.25,PT_EU,-4.399,PT_ED,-3.177
DATA,2.3,PT_EU,1.711,PT_ED,-8.065
DATA,2.35,PT_EU,-3.177,PT_ED,5.376
DATA,2.4,PT_EU,1.711,PT_ED,4.154
DATA,2.45,PT_EU,2.933,PT_ED,6.598
DATA,2.5,PT_EU,0.489,PT_ED,6.598
DATA,2.55,PT_EU,2.933,PT_ED,5.376
DATA,2.6,PT_EU,1.711,PT_ED,0.489
DATA,2.65,PT_EU,1.711,PT_ED,6.598
DATA,2.7,PT_EU,-11.73,PT_ED,4.154
DATA,2.75,PT_EU,-10.508,PT_ED,2.933
DATA,2.8,PT_EU,2.933,PT_ED,0.489
DATA,2.85,PT_EU,0.489,PT_ED,5.376
DATA,2.9,PT_EU,-5.621,PT_ED,6.598
DATA,2.95,PT_EU,1.711,PT_ED,5.376
DATA,3,PT_EU,-0.733,PT_ED,-30.059
DATA,3.05,PT_EU,-1.955,PT_ED,5.376
DATA,3.1,PT_EU,2.933,PT_ED,1.711
DATA,3.15,PT_EU,2.933,PT_ED,5.376
DATA,3.2,PT_EU,-3.177,PT_ED,-1.955
DATA,3.25,PT_EU,-5.621,PT_ED,5.376
DATA,3.3,PT_EU,-3.177,PT_ED,6.598
DATA,3.35,PT_EU,1.711,PT_ED,4.154
DATA,3.4,PT_EU,2.933,PT_ED,4.154
DATA,3.45,PT_EU,2.933,PT_ED,4.154
DATA,3.5,PT_EU,-5.621,PT_ED,-5.621
DATA,3.55,PT_EU,2.933,PT_ED,5.376
DATA,3.6,PT_EU,1.711,PT_ED,2.933
DATA,3.65,PT_EU,0.489,PT_ED,5.376
DATA,3.7,PT_EU,2.933,PT_ED,-3.177
DATA,3.75,PT_EU,1.711,PT_ED,-1.955
DATA,3.8,PT_EU,-91.153,PT_ED,-83.822
DATA,3.85,PT_EU,-54.497,PT_ED,-54.497
DATA,3.9,PT_EU,-45.943,PT_ED,-44.721
DATA,3.95,PT_EU,-60.606,PT_ED,-52.053
DATA,4,PT_EU,-38.612,PT_ED,-23.949
DATA,4.05,PT_EU,1.711,PT_ED,5.376
DATA,4.1,PT_EU,2.933,PT_ED,6.598
DATA,4.15,PT_EU,2.933,PT_ED,5.376
DATA,4.2,PT_EU,-12.952,PT_ED,5.376
DATA,4.25,PT_EU,1.711,PT_ED,5.376
DATA,4.3,PT_EU,1.711,PT_ED,6.598
DATA,4.35,PT_EU,-1.955,PT_ED,4.154
DATA,4.4,PT_EU,1.711,PT_ED,5.376
DATA,4.45,PT_EU,2.933,PT_ED,2.933
DATA,4.5,PT_EU,1.711,PT_ED,5.376
DATA,4.55,PT_EU,0.489,PT_ED,4.154
DATA,4.6,PT_EU,1.711,PT_ED,6.598
DATA,4.65,PT_EU,0.489,PT_ED,6.598
DATA,4.7,PT_EU,-9.286,PT_ED,5.376
DATA,4.75,PT_EU,1.711,PT_ED,2.933
DATA,4.8,PT_EU,1.711,PT_ED,-1.955
DATA,4.85,PT_EU,2.933,PT_ED,5.376
DATA,4.9,PT_EU,1.711,PT_ED,-8.065
DATA,4.95,PT_EU,1.711,PT_ED,6.598
DATA,5,PT_EU,1.711,PT_ED,-0.733
DATA,5.05,PT_EU,-4.399,PT_ED,-5.621
DATA,5.1,PT_EU,1.711,PT_ED,5.376
DATA,5.15,PT_EU,-32.502,PT_ED,-31.281
DATA,5.2,PT_EU,1.711,PT_ED,0.489
DATA,5.25,PT_EU,-5.621,PT_ED,7.82
DATA,5.3,PT_EU,-6.843,PT_ED,2.933
DATA,5.35,PT_EU,-5.621,PT_ED,4.154
DATA,5.4,PT_EU,-3.177,PT_ED,4.154
DATA,5.45,PT_EU,1.711,PT_ED,6.598
DATA,5.5,PT_EU,-8.065,PT_ED,6.598
DATA,5.55,PT_EU,-6.843,PT_ED,6.598
DATA,5.6,PT_EU,2.933,PT_ED,2.933
DATA,5.65,PT_EU,2.933,PT_ED,5.376
DATA,5.7,PT_EU,-3.177,PT_ED,4.154
DATA,5.75,PT_EU,1.711,PT_ED,-6.843
DATA,5.8,PT_EU,-0.733,PT_ED,2.933
DATA,5.85,PT_EU,1.711,PT_ED,5.376
DATA,5.9,PT_EU,-8.065,PT_ED,4.154
DATA,5.95,PT_EU,-6.843,PT_ED,-1.955
DATA,6,PT_EU,0.489,PT_ED,0.489
DATA,6.05,PT_EU,1.711,PT_ED,4.154
DATA,6.1,PT_EU,1.711,PT_ED,5.376
DATA,6.15,PT_EU,2.933,PT_ED,4.154
DATA,6.2,PT_EU,2.933,PT_ED,-8.065
DATA,6.25,PT_EU,2.933,PT_ED,5.376
DATA,6.3,PT_EU,-0.733,PT_ED,6.598
DATA,6.35,PT_EU,-11.73,PT_ED,5.376
DATA,6.4,PT_EU,-1.955,PT_ED,5.376
DATA,6.45,PT_EU,-3.177,PT_ED,4.154
DATA,6.5,PT_EU,2.933,PT_ED,0.489
DATA,6.55,PT_EU,-9.286,PT_ED,0.489
DATA,6.6,PT_EU,-10.508,PT_ED,4.154
DATA,6.65,PT_EU,-78.935,PT_ED,-50.831
DATA,6.7,PT_EU,-12.952,PT_ED,5.376
DATA,6.75,PT_EU,-19.062,PT_ED,-0.733
DATA,6.8,PT_EU,1.711,PT_ED,4.154
DATA,6.85,PT_EU,-6.843,PT_ED,2.933
DATA,6.9,PT_EU,-0.733,PT_ED,4.154
DATA,6.95,PT_EU,4.154,PT_ED,5.376
DATA,7,PT_EU,2.933,PT_ED,7.82
DATA,7.05,PT_EU,2.933,PT_ED,5.376
DATA,7.1,PT_EU,-10.508,PT_ED,4.154
DATA,7.15,PT_EU,-23.949,PT_ED,-1.955
DATA,7.2,PT_EU,2.933,PT_ED,6.598
DATA,7.25,PT_EU,2.933,PT_ED,2.933
DATA,7.3,PT_EU,2.933,PT_ED,5.376
DATA,7.35,PT_EU,2.933,PT_ED,5.376
DATA,7.4,PT_EU,-1.955,PT_ED,-0.733
DATA,7.45,PT_EU,-8.065,PT_ED,7.82
DATA,7.5,PT_EU,1.711,PT_ED,6.598
DATA,7.55,PT_EU,-6.843,PT_ED,2.933
DATA,7.6,PT_EU,2.933,PT_ED,7.82
DATA,7.65,PT_EU,1.711,PT_ED,-0.733
DATA,7.7,PT_EU,1.711,PT_ED,2.933
DATA,7.75,PT_EU,-11.73,PT_ED,5.376
DATA,7.8,PT_EU,1.711,PT_ED,4.154
DATA,7.85,PT_EU,4.154,PT_ED,4.154
DATA,7.9,PT_EU,2.933,PT_ED,5.376
DATA,7.95,PT_EU,-5.621,PT_ED,-0.733
DATA,8,PT_EU,2.933,PT_ED,6.598
DATA,8.05,PT_EU,-8.065,PT_ED,6.598
DATA,8.1,PT_EU,1.711,PT_ED,7.82
DATA,8.15,PT_EU,2.933,PT_ED,6.598
DATA,8.2,PT_EU,1.711,PT_ED,5.376
DATA,8.25,PT_EU,1.711,PT_ED,0.489
DATA,8.3,PT_EU,2.933,PT_ED,6.598
DATA,8.35,PT_EU,2.933,PT_ED,5.376
DATA,8.4,PT_EU,-0.733,PT_ED,5.376
DATA,8.45,PT_EU,0.489,PT_ED,5.376
DATA,8.5,PT_EU,-6.843,PT_ED,5.376
DATA,8.55,PT_EU,1.711,PT_ED,6.598
DATA,8.6,PT_EU,1.711,PT_ED,0.489
DATA,8.65,PT_EU,2.933,PT_ED,6.598
DATA,8.7,PT_EU,-12.952,PT_ED,-0.733
DATA,8.75,PT_EU,-19.062,PT_ED,-0.733
DATA,8.8,PT_EU,-4.399,PT_ED,5.376
DATA,8.85,PT_EU,1.711,PT_ED,-0.733
DATA,8.9,PT_EU,-10.508,PT_ED,5.376
DATA,8.95,PT_EU,-8.065,PT_ED,-8.065
DATA,9,PT_EU,-8.065,PT_ED,1.711
DATA,9.05,PT_EU,1.711,PT_ED,-3.177
DATA,9.1,PT_EU,-0.733,PT_ED,4.154
DATA,9.15,PT_EU,0.489,PT_ED,4.154
DATA,9.2,PT_EU,-3.177,PT_ED,1.711
DATA,9.25,PT_EU,-0.733,PT_ED,4.154
DATA,9.3,PT_EU,-9.286,PT_ED,5.376
DATA,9.35,PT_EU,-8.065,PT_ED,1.711
DATA,9.4,PT_EU,1.711,PT_ED,6.598
DATA,9.45,PT_EU,2.933,PT_ED,6.598
DATA,9.5,PT_EU,0.489,PT_ED,-4.399
DATA,9.55,PT_EU,1.711,PT_ED,-32.502
DATA,9.6,PT_EU,1.711,PT_ED,6.598
DATA,9.65,PT_EU,-3.177,PT_ED,6.598
DATA,9.7,PT_EU,1.711,PT_ED,6.598
DATA,9.75,PT_EU,2.933,PT_ED,4.154
DATA,9.8,PT_EU,-6.843,PT_ED,5.376
DATA,9.85,PT_EU,-4.399,PT_ED,6.598
DATA,9.9,PT_EU,1.711,PT_ED,6.598
DATA,9.95,PT_EU,2.933,PT_ED,5.376
DATA,10,PT_EU,1.711,PT_ED,5.376
DATA,10.05,PT_EU,-102.151,PT_ED,-93.597
DATA,10.1,PT_EU,-25.171,PT_ED,-22.727
DATA,10.15,PT_EU,2.933,PT_ED,4.154
DATA,10.2,PT_EU,-1.955,PT_ED,4.154
DATA,10.25,PT_EU,1.711,PT_ED,1.711
DATA,10.3,PT_EU,-10.508,PT_ED,4.154
DATA,10.35,PT_EU,1.711,PT_ED,4.154
DATA,10.4,PT_EU,1.711,PT_ED,6.598
DATA,10.45,PT_EU,-0.733,PT_ED,4.154
DATA,10.5,PT_EU,-10.508,PT_ED,1.711
DATA,10.55,PT_EU,-9.286,PT_ED,5.376
DATA,10.6,PT_EU,-3.177,PT_ED,5.376
DATA,10.65,PT_EU,-8.065,PT_ED,6.598
DATA,10.7,PT_EU,-0.733,PT_ED,4.154
DATA,10.75,PT_EU,1.711,PT_ED,5.376
DATA,10.8,PT_EU,0.489,PT_ED,7.82
DATA,10.85,PT_EU,2.933,PT_ED,6.598
DATA,10.9,PT_EU,-5.621,PT_ED,5.376
DATA,10.95,PT_EU,2.933,PT_ED,6.598
DATA,11,PT_EU,-1.955,PT_ED,6.598
DATA,11.05,PT_EU,1.711,PT_ED,6.598
DATA,11.1,PT_EU,-1.955,PT_ED,6.598
DATA,11.15,PT_EU,1.711,PT_ED,6.598
DATA,11.2,PT_EU,0.489,PT_ED,5.376
DATA,11.25,PT_EU,-8.065,PT_ED,5.376
DATA,11.3,PT_EU,2.933,PT_ED,-6.843
DATA,11.35,PT_EU,2.933,PT_ED,5.376
DATA,11.4,PT_EU,1.711,PT_ED,-8.065
DATA,11.45,PT_EU,-10.508,PT_ED,5.376
DATA,11.5,PT_EU,-11.73,PT_ED,2.933
DATA,11.55,PT_EU,2.933,PT_ED,6.598
DATA,11.6,PT_EU,-8.065,PT_ED,5.376
DATA,11.65,PT_EU,-5.621,PT_ED,6.598
DATA,11.7,PT_EU,-5.621,PT_ED,-6.843
DATA,11.75,PT_EU,1.711,PT_ED,5.376
DATA,11.8,PT_EU,0.489,PT_ED,5.376
DATA,11.85,PT_EU,0.489,PT_ED,5.376
DATA,11.9,PT_EU,1.711,PT_ED,0.489
DATA,11.95,PT_EU,1.711,PT_ED,5.376
DATA,12,PT_EU,0.489,PT_ED,4.154
DATA,12.05,PT_EU,-0.733,PT_ED,5.376
DATA,12.1,PT_EU,1.711,PT_ED,5.376
DATA,12.15,PT_EU,0.489,PT_ED,-8.065
DATA,12.2,PT_EU,0.489,PT_ED,5.376
DATA,12.25,PT_EU,2.933,PT_ED,5.376
DATA,12.3,PT_EU,-11.73,PT_ED,2.933
DATA,12.35,PT_EU,2.933,PT_ED,4.154
DATA,12.4,PT_EU,2.933,PT_ED,-9.286
DATA,12.45,PT_EU,1.711,PT_ED,5.376
DATA,12.5,PT_EU,-9.286,PT_ED,-0.733
DATA,12.55,PT_EU,0.489,PT_ED,4.154
DATA,12.6,PT_EU,0.489,PT_ED,6.598
DATA,12.65,PT_EU,1.711,PT_ED,4.154
DATA,12.7,PT_EU,1.711,PT_ED,4.154
DATA,12.75,PT_EU,-3.177,PT_ED,5.376
DATA,12.8,PT_EU,1.711,PT_ED,6.598
DATA,12.85,PT_EU,0.489,PT_ED,-8.065
DATA,12.9,PT_EU,2.933,PT_ED,6.598
DATA,12.95,PT_EU,1.711,PT_ED,5.376
DATA,13,PT_EU,-5.621,PT_ED,4.154
DATA,13.05,PT_EU,1.711,PT_ED,6.598
DATA,13.1,PT_EU,-8.065,PT_ED,5.376
DATA,13.15,PT_EU,1.711,PT_ED,-6.843
DATA,13.2,PT_EU,1.711,PT_ED,5.376
DATA,13.25,PT_EU,-5.621,PT_ED,6.598
DATA,13.3,PT_EU,-0.733,PT_ED,5.376
DATA,13.35,PT_EU,1.711,PT_ED,4.154
DATA,13.4,PT_EU,1.711,PT_ED,4.154
DATA,13.45,PT_EU,1.711,PT_ED,1.711
DATA,13.5,PT_EU,2.933,PT_ED,5.376
DATA,13.55,PT_EU,1.711,PT_ED,2.933
DATA,13.6,PT_EU,0.489,PT_ED,6.598
DATA,13.65,PT_EU,-3.177,PT_ED,-1.955
DATA,13.7,PT_EU,-34.946,PT_ED,-32.502
DATA,13.75,PT_EU,-0.733,PT_ED,5.376
DATA,13.8,PT_EU,1.711,PT_ED,6.598
DATA,13.85,PT_EU,-5.621,PT_ED,5.376
DATA,13.9,PT_EU,-9.286,PT_ED,-1.955
DATA,13.95,PT_EU,1.711,PT_ED,6.598
ffSTART,,,,,
DATA,0,PT_EU,1.711,PT_ED,4.154
DATA,0.05,PT_EU,1.711,PT_ED,5.376
DATA,0.1,PT_EU,2.933,PT_ED,-5.621
DATA,0.15,PT_EU,0.489,PT_ED,4.154
DATA,0.2,PT_EU,4.154,PT_ED,4.154
DATA,0.25,PT_EU,1.711,PT_ED,-5.621
DATA,0.3,PT_EU,-3.177,PT_ED,5.376
DATA,0.35,PT_EU,-0.733,PT_ED,1.711
DATA,0.4,PT_EU,0.489,PT_ED,4.154
DATA,0.45,PT_EU,1.711,PT_ED,-9.286
DATA,0.5,PT_EU,1.711,PT_ED,-6.843
DATA,0.55,PT_EU,0.489,PT_ED,5.376
DATA,0.6,PT_EU,1.711,PT_ED,6.598
DATA,0.65,PT_EU,1.711,PT_ED,1.711
DATA,0.7,PT_EU,1.711,PT_ED,-9.286
DATA,0.75,PT_EU,-11.73,PT_ED,5.376
DATA,0.8,PT_EU,-28.837,PT_ED,-10.508
DATA,0.85,PT_EU,2.933,PT_ED,4.154
DATA,0.9,PT_EU,2.933,PT_ED,-8.065
DATA,0.95,PT_EU,1.711,PT_ED,-0.733
DATA,1,PT_EU,-11.73,PT_ED,5.376
DATA,1.05,PT_EU,-9.286,PT_ED,1.711
DATA,1.1,PT_EU,2.933,PT_ED,6.598
DATA,1.15,PT_EU,0.489,PT_ED,-6.843
DATA,1.2,PT_EU,-5.621,PT_ED,-4.399
DATA,1.25,PT_EU,1.711,PT_ED,-5.621
DATA,1.3,PT_EU,1.711,PT_ED,5.376
DATA,1.35,PT_EU,1.711,PT_ED,-0.733
DATA,1.4,PT_EU,2.933,PT_ED,5.376
DATA,1.45,PT_EU,2.933,PT_ED,5.376
DATA,1.5,PT_EU,2.933,PT_ED,-3.177
DATA,1.55,PT_EU,2.933,PT_ED,4.154
DATA,1.6,PT_EU,-4.399,PT_ED,-3.177
DATA,1.65,PT_EU,1.711,PT_ED,5.376
DATA,1.7,PT_EU,2.933,PT_ED,4.154
DATA,1.75,PT_EU,2.933,PT_ED,6.598
DATA,1.8,PT_EU,1.711,PT_ED,5.376
DATA,1.85,PT_EU,-0.733,PT_ED,4.154
DATA,1.9,PT_EU,1.711,PT_ED,5.376
DATA,1.95,PT_EU,1.711,PT_ED,-3.177
DATA,2,PT_EU,-1.955,PT_ED,6.598
DATA,2.05,PT_EU,2.933,PT_ED,4.154
DATA,2.1,PT_EU,1.711,PT_ED,4.154
DATA,2.15,PT_EU,2.933,PT_ED,2.933
DATA,2.2,PT_EU,-6.843,PT_ED,6.598
DATA,2.25,PT_EU,-9.286,PT_ED,-1.955
DATA,2.3,PT_EU,-1.955,PT_ED,5.376
DATA,2.35,PT_EU,-0.733,PT_ED,-3.177
DATA,2.4,PT_EU,-8.065,PT_ED,-8.065
DATA,2.45,PT_EU,2.933,PT_ED,6.598
